user_id,video_id,action,timestamp,engagement_score
272,470,skip,1649418184,0.2
272,167,rewind,1624355342,0.5
272,139,like,1635953396,0.8
272,26,like,1692485536,0.8
272,459,skip,1687089152,0.2
272,295,skip,1685886861,0.2
272,224,skip,1681515043,0.2
272,23,skip,1695227108,0.2
273,210,skip,1609108527,0.2
273,496,like,1610002840,0.8
273,212,rewind,1618963193,0.5
273,499,view,1629073823,0.5
273,269,view,1655285816,0.5
273,180,view,1666776673,0.5
273,109,like,1673815237,0.8
273,139,rewind,1670496441,0.5
273,54,skip,1694850490,0.2
273,205,view,1688469497,0.5
273,308,rewind,1615244855,0.5
273,142,rewind,1617055064,0.5
273,275,rewind,1623329433,0.5
273,87,pause,1695912397,0.5
273,336,pause,1620607466,0.5
273,86,view,1677876006,0.5
273,139,skip,1659301901,0.2
273,475,skip,1699691787,0.2
273,336,pause,1691712660,0.5
273,386,like,1605847165,0.8
273,455,pause,1604146006,0.5
273,462,view,1600211285,0.5
273,364,like,1649395981,0.8
273,382,pause,1649721137,0.5
273,190,pause,1677237217,0.5
273,322,view,1617740353,0.5
273,42,skip,1603339878,0.2
273,199,pause,1643756546,0.5
273,5,pause,1682392680,0.5
273,145,pause,1627669517,0.5
273,311,view,1654050819,0.5
273,393,pause,1684312716,0.5
273,399,skip,1619974598,0.2
273,272,view,1642743980,0.5
273,452,view,1663566823,0.5
273,38,like,1616936625,0.8
273,147,like,1692319154,0.8
273,45,like,1690726526,0.8
273,330,rewind,1602642927,0.5
273,311,skip,1676523194,0.2
273,193,pause,1647725295,0.5
273,33,view,1672034997,0.5
273,360,like,1623993685,0.8
273,125,skip,1608959944,0.2
273,118,view,1640114608,0.5
273,113,rewind,1608052062,0.5
273,231,rewind,1624747985,0.5
273,278,pause,1667471547,0.5
273,479,skip,1602973581,0.2
273,213,pause,1616444868,0.5
274,55,like,1657315899,0.8
274,479,like,1621639542,0.8
274,159,like,1650945437,0.8
274,357,skip,1691398626,0.2
274,413,rewind,1676270420,0.5
274,194,rewind,1620268315,0.5
274,406,like,1605981721,0.8
274,282,pause,1635285877,0.5
274,23,view,1638252220,0.5
274,100,pause,1604107153,0.5
274,474,skip,1617052518,0.2
274,16,like,1635338252,0.8
274,269,pause,1623151791,0.5
274,164,like,1654810776,0.8
275,144,pause,1672800913,0.5
275,141,rewind,1637476217,0.5
275,88,view,1664907109,0.5
275,462,like,1608075572,0.8
275,243,pause,1691538606,0.5
275,468,view,1667881576,0.5
275,295,pause,1624781773,0.5
275,8,pause,1639051602,0.5
275,75,view,1664848446,0.5
275,173,pause,1653791609,0.5
275,355,view,1612700924,0.5
275,274,skip,1673196554,0.2
275,482,like,1625676025,0.8
275,148,like,1677941876,0.8
275,48,view,1607510737,0.5
275,444,pause,1609509002,0.5
275,6,like,1697930920,0.8
275,103,skip,1698676367,0.2
275,82,skip,1632069829,0.2
275,473,view,1655850579,0.5
275,330,skip,1674934338,0.2
275,146,view,1624068839,0.5
275,128,pause,1693204145,0.5
275,443,like,1615677811,0.8
275,142,like,1632422212,0.8
275,223,view,1667158373,0.5
275,18,like,1676049762,0.8
275,137,like,1654309686,0.8
275,144,rewind,1650247550,0.5
275,222,like,1679326998,0.8
275,326,pause,1698819920,0.5
275,318,rewind,1693908111,0.5
275,275,pause,1617286874,0.5
275,133,skip,1665496317,0.2
276,438,pause,1658328511,0.5
276,232,rewind,1643124853,0.5
276,235,view,1698334256,0.5
276,60,like,1691760765,0.8
276,411,pause,1661184347,0.5
276,258,like,1679839394,0.8
276,18,like,1619196747,0.8
276,134,pause,1675511258,0.5
276,478,skip,1699379950,0.2
276,208,like,1601764177,0.8
276,297,skip,1679467966,0.2
276,22,like,1635008402,0.8
277,17,skip,1649681528,0.2
277,91,pause,1631904473,0.5
277,389,skip,1630393651,0.2
277,134,rewind,1675547245,0.5
277,323,pause,1678574167,0.5
277,490,skip,1664740143,0.2
277,495,rewind,1664597746,0.5
277,478,skip,1678886246,0.2
277,165,like,1606540786,0.8
277,318,like,1608136617,0.8
277,197,view,1688205198,0.5
277,294,skip,1612875871,0.2
277,455,pause,1627071618,0.5
277,469,skip,1658451466,0.2
278,77,rewind,1620734914,0.5
278,192,like,1658741324,0.8
278,302,rewind,1604882499,0.5
278,62,like,1676717682,0.8
278,468,pause,1655646607,0.5
278,329,view,1620283723,0.5
278,246,rewind,1638334731,0.5
278,99,view,1697893229,0.5
278,79,pause,1670885702,0.5
278,238,view,1600513496,0.5
278,460,view,1698932209,0.5
278,241,like,1678808010,0.8
278,45,skip,1689276964,0.2
278,421,rewind,1600239497,0.5
278,28,rewind,1647233009,0.5
278,178,pause,1665190064,0.5
278,157,pause,1636842542,0.5
278,187,like,1643895388,0.8
278,49,like,1666831332,0.8
278,403,pause,1621719204,0.5
278,450,rewind,1664907777,0.5
278,415,like,1648468807,0.8
278,371,pause,1658878219,0.5
278,44,like,1626815654,0.8
279,136,skip,1606178179,0.2
279,258,skip,1656823775,0.2
279,192,view,1697228970,0.5
279,36,like,1639589869,0.8
279,399,like,1603662256,0.8
279,489,like,1652819901,0.8
279,488,like,1607956991,0.8
279,462,view,1613894347,0.5
279,146,view,1612641289,0.5
279,384,rewind,1685025155,0.5
279,297,like,1659514719,0.8
279,309,rewind,1676427502,0.5
279,336,pause,1647198982,0.5
279,446,pause,1680388829,0.5
279,36,view,1672590109,0.5
279,250,skip,1633181304,0.2
279,186,view,1659559280,0.5
279,360,view,1692873196,0.5
279,164,view,1689121824,0.5
279,416,pause,1674063400,0.5
279,38,rewind,1672797368,0.5
279,37,rewind,1658029302,0.5
279,306,view,1698672376,0.5
279,313,like,1628478526,0.8
279,143,skip,1695767133,0.2
279,429,like,1662121385,0.8
279,500,rewind,1688495110,0.5
279,319,skip,1687414594,0.2
279,0,skip,1630213513,0.2
279,406,like,1659484555,0.8
279,460,rewind,1627396303,0.5
279,342,like,1623011912,0.8
279,464,view,1629121092,0.5
279,178,skip,1691209736,0.2
279,241,view,1681713585,0.5
279,310,rewind,1651009641,0.5
279,343,view,1631409791,0.5
279,189,skip,1614845996,0.2
279,62,skip,1690837231,0.2
279,47,like,1621126697,0.8
279,190,rewind,1628691363,0.5
279,322,rewind,1601782590,0.5
280,416,view,1640596194,0.5
280,235,view,1671690703,0.5
280,455,skip,1696543793,0.2
280,58,pause,1665579883,0.5
280,294,rewind,1646763415,0.5
280,333,skip,1625455787,0.2
280,53,rewind,1608552633,0.5
280,181,like,1637918868,0.8
280,171,pause,1600850813,0.5
280,61,view,1657557744,0.5
280,161,like,1682752417,0.8
280,67,view,1626987239,0.5
280,258,pause,1635950461,0.5
280,156,skip,1619895440,0.2
280,416,rewind,1663289921,0.5
280,97,view,1602016555,0.5
280,93,skip,1637758924,0.2
280,372,skip,1696974712,0.2
280,174,view,1673071762,0.5
280,263,view,1646858536,0.5
280,43,like,1638491260,0.8
280,467,rewind,1625565710,0.5
280,55,pause,1684400404,0.5
280,105,rewind,1639624692,0.5
280,419,skip,1672404388,0.2
280,410,skip,1653280943,0.2
280,48,pause,1605245301,0.5
281,183,rewind,1603019074,0.5
281,295,pause,1666124917,0.5
281,293,rewind,1653297483,0.5
281,128,skip,1632564609,0.2
281,412,like,1616297397,0.8
281,306,rewind,1651476525,0.5
281,103,view,1674532884,0.5
281,241,like,1667120094,0.8
281,448,view,1617488842,0.5
281,209,view,1677976399,0.5
281,431,view,1658077377,0.5
281,121,view,1654191871,0.5
281,463,like,1607005398,0.8
281,233,rewind,1610623888,0.5
281,59,like,1652476975,0.8
281,61,view,1693145354,0.5
281,375,skip,1627517287,0.2
281,13,pause,1657642283,0.5
281,161,pause,1686432782,0.5
281,289,view,1654067881,0.5
281,188,skip,1618131634,0.2
281,397,rewind,1618434303,0.5
281,451,pause,1648601154,0.5
281,358,pause,1623607704,0.5
281,455,like,1629749057,0.8
281,184,like,1687736587,0.8
281,418,pause,1695269094,0.5
281,410,skip,1642660422,0.2
281,137,pause,1628305197,0.5
281,442,pause,1628157119,0.5
281,268,skip,1655779008,0.2
281,89,like,1658334182,0.8
282,405,skip,1674075930,0.2
282,307,skip,1638503357,0.2
282,345,view,1667270090,0.5
282,251,pause,1650589652,0.5
282,342,rewind,1663461946,0.5
282,102,like,1654104942,0.8
282,10,skip,1696402918,0.2
282,422,pause,1655350334,0.5
282,462,like,1671477024,0.8
282,399,pause,1600107750,0.5
282,379,like,1628843394,0.8
282,359,pause,1698782693,0.5
282,497,pause,1686761067,0.5
282,430,like,1636295609,0.8
283,143,like,1696500224,0.8
283,403,pause,1658204165,0.5
283,117,skip,1625103677,0.2
283,310,skip,1621607589,0.2
283,205,pause,1619992168,0.5
283,391,pause,1666099694,0.5
283,375,pause,1695945169,0.5
283,305,skip,1652138686,0.2
283,302,pause,1638875062,0.5
283,173,pause,1681681549,0.5
283,395,pause,1627108970,0.5
283,440,view,1655836000,0.5
283,3,pause,1664571651,0.5
283,177,like,1652614760,0.8
283,396,skip,1668303039,0.2
283,273,view,1612891212,0.5
283,276,rewind,1690798726,0.5
283,146,pause,1684016755,0.5
283,189,skip,1624965490,0.2
283,339,pause,1601962320,0.5
283,460,skip,1641820574,0.2
283,167,skip,1637380064,0.2
283,269,rewind,1674624826,0.5
283,172,like,1696912857,0.8
283,133,like,1618547131,0.8
283,184,pause,1699467712,0.5
283,289,skip,1603486332,0.2
283,413,view,1624292617,0.5
283,318,skip,1613909265,0.2
283,354,pause,1649475116,0.5
283,159,view,1673130547,0.5
283,423,view,1617468996,0.5
283,117,like,1664141173,0.8
283,391,view,1657788040,0.5
283,390,view,1600334965,0.5
283,52,rewind,1690224220,0.5
283,450,skip,1650782523,0.2
283,349,pause,1675620848,0.5
283,279,pause,1692419490,0.5
283,99,like,1662339227,0.8
284,247,view,1653603334,0.5
284,443,pause,1639251150,0.5
284,395,rewind,1617279929,0.5
284,255,pause,1695668198,0.5
284,64,rewind,1699055377,0.5
284,250,skip,1660714432,0.2
284,213,view,1608338405,0.5
284,80,view,1637164556,0.5
284,81,skip,1623030604,0.2
284,366,view,1662273448,0.5
284,128,view,1672081247,0.5
284,248,view,1670158177,0.5
285,334,skip,1637235074,0.2
285,16,rewind,1691112556,0.5
285,72,rewind,1655732871,0.5
285,226,pause,1614183312,0.5
285,67,pause,1603444879,0.5
285,479,pause,1695059433,0.5
285,189,pause,1662866102,0.5
285,436,pause,1659079407,0.5
285,448,skip,1607322585,0.2
285,97,skip,1665624848,0.2
285,442,view,1633180890,0.5
285,449,rewind,1676489291,0.5
285,282,pause,1690265166,0.5
285,274,pause,1668675191,0.5
285,41,pause,1605441027,0.5
285,60,rewind,1648611718,0.5
285,361,like,1685010339,0.8
285,269,like,1648628850,0.8
285,330,view,1683480927,0.5
285,462,skip,1622265443,0.2
285,236,like,1670450671,0.8
285,55,view,1694009131,0.5
285,322,view,1652420061,0.5
285,494,rewind,1600293044,0.5
285,130,rewind,1649633360,0.5
285,41,pause,1661978253,0.5
285,185,like,1643553754,0.8
285,34,pause,1690342299,0.5
285,259,rewind,1676524628,0.5
285,67,like,1649058554,0.8
285,354,view,1644128066,0.5
285,414,skip,1646987300,0.2
285,281,like,1602899863,0.8
285,426,skip,1615151585,0.2
285,113,skip,1651192229,0.2
285,109,skip,1620579073,0.2
286,494,rewind,1611146173,0.5
286,76,rewind,1682412524,0.5
286,348,skip,1636779662,0.2
286,179,pause,1640170945,0.5
286,131,skip,1652984087,0.2
286,241,pause,1608626213,0.5
286,261,rewind,1638350567,0.5
286,443,view,1677162138,0.5
286,128,rewind,1695951866,0.5
286,394,pause,1698227992,0.5
286,74,pause,1649628344,0.5
286,138,skip,1684231949,0.2
286,233,view,1630402873,0.5
286,318,pause,1683659569,0.5
286,7,view,1682374775,0.5
286,380,skip,1608306094,0.2
286,341,view,1659626185,0.5
286,192,view,1651149124,0.5
286,228,like,1687863903,0.8
286,325,view,1691902414,0.5
286,126,rewind,1661836709,0.5
286,392,skip,1690947430,0.2
287,481,rewind,1659272488,0.5
287,117,like,1626946274,0.8
287,465,view,1670648852,0.5
287,381,rewind,1625251981,0.5
287,358,rewind,1685621336,0.5
287,74,view,1686771102,0.5
287,411,skip,1643191573,0.2
287,209,skip,1682324320,0.2
287,222,rewind,1674292535,0.5
287,168,like,1617308108,0.8
287,243,rewind,1614133069,0.5
287,359,skip,1653414102,0.2
287,136,like,1657019909,0.8
287,216,rewind,1671688259,0.5
287,242,rewind,1695616537,0.5
287,163,pause,1645704385,0.5
287,106,rewind,1685573152,0.5
287,284,pause,1692453114,0.5
287,119,rewind,1601475589,0.5
287,290,like,1606046863,0.8
287,233,pause,1610219331,0.5
287,431,view,1663149222,0.5
287,394,rewind,1604055639,0.5
287,162,view,1648250623,0.5
287,39,view,1652838790,0.5
287,133,pause,1653178331,0.5
287,31,like,1653914923,0.8
287,362,skip,1685580742,0.2
287,477,pause,1644915377,0.5
287,88,rewind,1693764889,0.5
287,155,skip,1661296524,0.2
287,130,like,1619844644,0.8
287,136,pause,1684248442,0.5
287,89,skip,1627299430,0.2
287,451,like,1610581196,0.8
287,7,skip,1649346894,0.2
287,444,view,1685515196,0.5
288,227,like,1661847242,0.8
288,3,view,1695848393,0.5
288,375,rewind,1606819158,0.5
288,154,rewind,1612605497,0.5
288,303,pause,1612368141,0.5
288,144,pause,1652039762,0.5
288,159,pause,1622823384,0.5
288,418,view,1651069464,0.5
288,397,like,1664900357,0.8
288,112,view,1620503419,0.5
288,83,rewind,1641823619,0.5
288,245,rewind,1601992605,0.5
288,452,pause,1688556529,0.5
288,254,rewind,1645788325,0.5
288,142,rewind,1638163314,0.5
288,140,rewind,1680583379,0.5
288,389,pause,1657326858,0.5
288,366,view,1600143253,0.5
288,68,skip,1604514035,0.2
288,82,like,1645637579,0.8
288,250,view,1688596018,0.5
288,363,pause,1638613510,0.5
288,9,skip,1620147971,0.2
288,118,rewind,1696204915,0.5
288,484,view,1692904368,0.5
288,122,skip,1651797281,0.2
288,484,skip,1665883385,0.2
288,287,view,1606363043,0.5
288,47,like,1685185271,0.8
288,8,view,1648885377,0.5
288,16,like,1657029607,0.8
288,50,like,1632904131,0.8
288,210,skip,1619187395,0.2
289,364,like,1627795670,0.8
289,215,rewind,1687055294,0.5
289,350,like,1630581022,0.8
289,36,rewind,1647645282,0.5
289,419,skip,1654136572,0.2
289,262,pause,1698888481,0.5
289,195,like,1655700385,0.8
289,213,like,1660624751,0.8
289,394,pause,1690879691,0.5
289,147,pause,1667166856,0.5
289,368,rewind,1635665864,0.5
289,309,pause,1619897937,0.5
289,259,rewind,1652821676,0.5
289,491,pause,1640243049,0.5
289,36,skip,1652398150,0.2
289,76,skip,1631308987,0.2
289,73,view,1642240156,0.5
289,3,like,1624267790,0.8
289,158,like,1688300693,0.8
289,247,rewind,1667654488,0.5
289,309,skip,1671890386,0.2
289,452,rewind,1687444893,0.5
289,384,pause,1600248742,0.5
289,475,pause,1650040067,0.5
289,191,pause,1644660774,0.5
289,402,rewind,1629131405,0.5
289,58,like,1639790502,0.8
290,362,pause,1659905341,0.5
290,443,view,1669175352,0.5
290,105,pause,1633361603,0.5
290,184,pause,1677888518,0.5
290,374,rewind,1648226029,0.5
290,180,rewind,1608685681,0.5
290,394,pause,1644379448,0.5
290,352,rewind,1630354638,0.5
290,255,like,1666962850,0.8
290,118,view,1663589162,0.5
290,183,like,1676062870,0.8
290,440,like,1699876610,0.8
290,427,pause,1621609171,0.5
290,331,view,1612566517,0.5
290,316,rewind,1661456196,0.5
290,338,view,1621634353,0.5
290,183,rewind,1600241770,0.5
290,495,skip,1629885690,0.2
290,167,like,1689363925,0.8
290,11,like,1680557666,0.8
290,300,like,1646866044,0.8
290,193,pause,1602231439,0.5
290,80,skip,1671933006,0.2
290,356,pause,1684467811,0.5
290,392,like,1627705295,0.8
290,8,like,1693651131,0.8
290,204,skip,1652542449,0.2
290,219,rewind,1664076166,0.5
290,145,like,1639722526,0.8
290,495,pause,1614507583,0.5
290,183,like,1641433999,0.8
290,15,view,1623870655,0.5
290,334,like,1637701506,0.8
290,138,pause,1663868780,0.5
290,488,rewind,1678412809,0.5
291,198,rewind,1608730597,0.5
291,235,like,1655217070,0.8
291,402,rewind,1676126223,0.5
291,82,pause,1610437227,0.5
291,421,like,1635505476,0.8
291,77,pause,1658571466,0.5
291,28,view,1656676331,0.5
291,299,view,1622653676,0.5
291,129,rewind,1641240943,0.5
291,312,rewind,1631577262,0.5
291,32,like,1614779484,0.8
291,16,like,1627531289,0.8
291,368,skip,1606273179,0.2
291,3,view,1694286476,0.5
291,382,skip,1684732155,0.2
291,398,view,1618279829,0.5
291,214,skip,1674788860,0.2
291,428,view,1637388325,0.5
291,489,skip,1616551472,0.2
291,372,like,1679908889,0.8
291,283,like,1687148985,0.8
291,365,rewind,1647581322,0.5
291,150,rewind,1686959852,0.5
291,61,view,1673460708,0.5
291,293,rewind,1670201266,0.5
291,435,like,1686658586,0.8
291,402,pause,1692719328,0.5
291,237,skip,1683256887,0.2
291,441,like,1611583911,0.8
291,276,rewind,1676029027,0.5
291,406,rewind,1660479745,0.5
291,93,like,1606443919,0.8
291,387,view,1630420037,0.5
291,480,pause,1620868210,0.5
291,417,skip,1637137607,0.2
291,329,rewind,1600249120,0.5
291,196,skip,1619352183,0.2
292,105,skip,1678984479,0.2
292,447,view,1631148088,0.5
292,21,view,1650055610,0.5
292,112,pause,1680298057,0.5
292,260,view,1601505367,0.5
292,94,rewind,1601040537,0.5
292,289,view,1666524699,0.5
292,355,view,1612272007,0.5
292,142,like,1620247568,0.8
292,426,pause,1677706128,0.5
292,424,skip,1689364395,0.2
292,200,pause,1624167883,0.5
292,469,rewind,1691267732,0.5
292,341,like,1659603261,0.8
292,167,skip,1667855066,0.2
292,186,like,1647355915,0.8
292,89,skip,1692463809,0.2
292,160,like,1633929932,0.8
292,316,like,1651422911,0.8
293,54,like,1648224805,0.8
293,97,pause,1667662828,0.5
293,190,like,1673258044,0.8
293,324,skip,1627999374,0.2
293,177,like,1675273814,0.8
293,198,view,1686375169,0.5
293,415,like,1633135384,0.8
293,230,view,1601019202,0.5
293,283,pause,1623558241,0.5
293,423,like,1658110824,0.8
293,327,pause,1639463744,0.5
293,8,pause,1691156592,0.5
293,27,rewind,1625883359,0.5
293,495,skip,1605427781,0.2
293,355,pause,1615200147,0.5
293,320,skip,1617205339,0.2
294,405,rewind,1641016771,0.5
294,98,like,1645751213,0.8
294,236,rewind,1612695212,0.5
294,489,view,1674241500,0.5
294,235,rewind,1634230057,0.5
294,52,view,1639280532,0.5
294,356,view,1618923347,0.5
294,361,view,1676808567,0.5
294,233,rewind,1663264147,0.5
294,402,pause,1635747120,0.5
294,372,view,1634345046,0.5
294,330,rewind,1610294173,0.5
294,447,skip,1690567194,0.2
294,378,pause,1613506198,0.5
294,477,view,1695357659,0.5
294,30,pause,1622988294,0.5
294,236,rewind,1626446869,0.5
294,187,like,1683965881,0.8
294,490,view,1640949606,0.5
294,455,pause,1667356968,0.5
294,404,rewind,1689187891,0.5
294,64,like,1672443182,0.8
294,23,pause,1614310791,0.5
294,151,view,1650398027,0.5
294,26,view,1634053458,0.5
294,460,skip,1685220715,0.2
294,122,view,1670685409,0.5
294,197,rewind,1641802809,0.5
294,119,pause,1687012595,0.5
295,346,skip,1687316400,0.2
295,378,pause,1698868490,0.5
295,30,pause,1694225199,0.5
295,153,view,1627870104,0.5
295,29,pause,1682057273,0.5
295,220,view,1699153276,0.5
295,396,like,1608365487,0.8
295,267,view,1667825580,0.5
295,69,pause,1668479452,0.5
295,315,like,1625438215,0.8
295,303,pause,1611914277,0.5
296,15,like,1632560509,0.8
296,390,pause,1621315428,0.5
296,308,skip,1689265559,0.2
296,309,skip,1626944090,0.2
296,144,skip,1643460333,0.2
296,170,rewind,1641045459,0.5
296,127,pause,1644542750,0.5
296,1,pause,1698330749,0.5
296,440,pause,1626321387,0.5
296,485,rewind,1689705822,0.5
296,411,pause,1694145128,0.5
296,464,view,1634315114,0.5
296,90,rewind,1626936180,0.5
296,457,rewind,1672749721,0.5
296,302,like,1642566599,0.8
296,43,view,1620335615,0.5
296,225,pause,1647428784,0.5
296,77,like,1643611828,0.8
296,334,skip,1624067010,0.2
296,237,skip,1695208169,0.2
297,139,view,1627164742,0.5
297,342,like,1624271488,0.8
297,202,like,1610822233,0.8
297,282,like,1692999605,0.8
297,221,view,1609158714,0.5
297,143,rewind,1679059329,0.5
297,94,like,1625769623,0.8
297,48,pause,1679010582,0.5
297,407,rewind,1664588468,0.5
297,176,like,1667140556,0.8
297,479,rewind,1697742922,0.5
297,262,skip,1659326840,0.2
297,18,like,1603878974,0.8
297,454,view,1670291448,0.5
297,212,like,1692229497,0.8
297,318,skip,1672221582,0.2
297,251,like,1652860061,0.8
297,106,like,1610659991,0.8
297,224,view,1668887510,0.5
297,150,rewind,1694564609,0.5
297,89,pause,1621755007,0.5
297,127,skip,1685355227,0.2
298,109,like,1629750592,0.8
298,55,rewind,1608664183,0.5
298,336,like,1660715643,0.8
298,308,pause,1604614334,0.5
298,446,like,1630883113,0.8
298,178,view,1617950834,0.5
298,248,pause,1636737783,0.5
298,356,rewind,1649720838,0.5
298,37,rewind,1617233006,0.5
298,63,view,1649501450,0.5
298,241,pause,1614867634,0.5
298,181,skip,1665382882,0.2
298,463,like,1601746451,0.8
298,366,rewind,1639827329,0.5
298,113,pause,1652720104,0.5
298,330,like,1696397367,0.8
298,219,view,1633026542,0.5
298,368,view,1607502971,0.5
298,29,view,1671957474,0.5
298,406,skip,1626053081,0.2
298,12,skip,1691416272,0.2
298,431,like,1629040409,0.8
298,194,skip,1632686890,0.2
298,106,skip,1695085194,0.2
298,351,skip,1689679089,0.2
298,12,view,1694260781,0.5
298,480,skip,1680385152,0.2
298,155,like,1654956402,0.8
298,462,view,1637773097,0.5
298,313,like,1636238382,0.8
298,31,view,1659766308,0.5
298,224,like,1688090171,0.8
298,71,like,1631300303,0.8
298,462,skip,1661686137,0.2
298,273,pause,1661007698,0.5
298,124,view,1625174747,0.5
298,246,skip,1659056929,0.2
298,269,like,1604205488,0.8
298,108,pause,1604353241,0.5
298,403,pause,1614598289,0.5
298,248,skip,1694014116,0.2
298,95,like,1612438285,0.8
298,361,pause,1649225802,0.5
298,241,rewind,1637757201,0.5
298,13,pause,1625610478,0.5
299,253,like,1629406728,0.8
299,205,like,1659621649,0.8
299,363,skip,1602793381,0.2
299,228,pause,1633423849,0.5
299,246,pause,1675256639,0.5
299,58,skip,1640677825,0.2
299,169,view,1682917761,0.5
299,173,rewind,1699987360,0.5
299,66,pause,1635519896,0.5
299,2,view,1666687163,0.5
299,22,like,1675378925,0.8
299,107,view,1627125877,0.5
299,65,rewind,1660228982,0.5
299,85,skip,1640449161,0.2
299,43,pause,1694829369,0.5
299,149,pause,1632923542,0.5
299,442,rewind,1637240502,0.5
299,48,skip,1666676151,0.2
299,318,pause,1653153369,0.5
299,352,like,1600989069,0.8
299,54,view,1643374376,0.5
299,14,pause,1695222536,0.5
299,315,pause,1612625234,0.5
299,480,rewind,1617701915,0.5
299,71,like,1640471927,0.8
299,78,rewind,1677948496,0.5
299,487,like,1671640709,0.8
299,64,rewind,1665104853,0.5
299,338,pause,1662164468,0.5
299,484,rewind,1648572668,0.5
299,199,like,1695902655,0.8
299,180,like,1686515661,0.8
299,24,skip,1671057593,0.2
300,126,rewind,1603372259,0.5
300,262,rewind,1685669875,0.5
300,102,view,1656535321,0.5
300,405,like,1634872399,0.8
300,175,skip,1626456827,0.2
300,136,pause,1683175828,0.5
300,477,like,1696773200,0.8
300,427,view,1666959323,0.5
300,175,view,1644410237,0.5
300,318,rewind,1695713748,0.5
300,363,view,1643415367,0.5
300,376,view,1675821745,0.5
300,150,pause,1653080159,0.5
300,154,skip,1657188725,0.2
300,175,rewind,1643434992,0.5
300,443,skip,1685775760,0.2
300,36,skip,1649986215,0.2
300,270,rewind,1650346153,0.5
300,240,skip,1644071627,0.2
300,107,pause,1679765421,0.5
300,489,view,1652487351,0.5
300,493,like,1635926566,0.8
300,113,rewind,1654856858,0.5
300,401,pause,1653848527,0.5
300,159,skip,1652956472,0.2
300,185,skip,1627233956,0.2
300,283,view,1697755071,0.5
301,399,rewind,1645004625,0.5
301,139,skip,1685991418,0.2
301,355,like,1692094240,0.8
301,167,pause,1693704098,0.5
301,126,view,1661255160,0.5
301,77,pause,1691896298,0.5
301,305,rewind,1624980724,0.5
301,356,pause,1645732537,0.5
301,459,like,1680942786,0.8
301,213,view,1627064492,0.5
301,174,view,1632558758,0.5
301,22,rewind,1676198637,0.5
301,166,rewind,1649271261,0.5
301,407,pause,1648086024,0.5
301,203,view,1674576154,0.5
301,64,like,1698344812,0.8
301,473,rewind,1636008529,0.5
302,290,like,1644051852,0.8
302,194,rewind,1655801840,0.5
302,139,like,1655362448,0.8
302,316,like,1615520442,0.8
302,433,skip,1637899873,0.2
302,424,skip,1662731834,0.2
302,229,pause,1668696855,0.5
302,364,pause,1671252482,0.5
302,26,skip,1634469395,0.2
302,395,like,1630276191,0.8
302,479,skip,1610470462,0.2
302,308,like,1615541943,0.8
302,193,pause,1650415736,0.5
302,427,pause,1621111132,0.5
302,71,like,1676181674,0.8
302,209,like,1660708108,0.8
302,199,pause,1623323760,0.5
302,500,rewind,1662126603,0.5
302,145,like,1625367451,0.8
302,169,skip,1600644601,0.2
302,454,like,1667326528,0.8
302,178,view,1689610773,0.5
302,286,rewind,1624390932,0.5
302,269,view,1628891956,0.5
302,203,like,1662220981,0.8
302,45,like,1694317065,0.8
302,253,skip,1675389174,0.2
302,389,rewind,1603278871,0.5
302,55,skip,1699743364,0.2
302,22,pause,1632755475,0.5
302,140,rewind,1602830981,0.5
302,357,like,1613047848,0.8
302,314,skip,1668905513,0.2
302,422,like,1632816564,0.8
302,177,rewind,1643640903,0.5
303,172,skip,1650930537,0.2
303,206,pause,1650206510,0.5
303,436,pause,1662284790,0.5
303,166,skip,1613119778,0.2
303,446,skip,1682404286,0.2
303,489,skip,1641998588,0.2
303,272,skip,1644186014,0.2
303,35,like,1684165109,0.8
303,412,view,1622570039,0.5
303,64,pause,1635190731,0.5
303,339,pause,1689847580,0.5
303,346,skip,1621469625,0.2
303,15,rewind,1691382182,0.5
303,329,like,1606851341,0.8
303,253,pause,1636940761,0.5
303,142,view,1699325764,0.5
303,34,like,1607545849,0.8
304,108,pause,1623684670,0.5
304,188,view,1675924560,0.5
304,186,rewind,1668607253,0.5
304,71,pause,1678056900,0.5
304,180,skip,1624428228,0.2
304,160,like,1695717616,0.8
304,474,view,1659417877,0.5
304,194,skip,1639584103,0.2
304,221,pause,1661830117,0.5
304,267,like,1614769674,0.8
304,319,view,1647859013,0.5
304,152,like,1636994444,0.8
304,305,pause,1670756860,0.5
304,495,rewind,1604717663,0.5
304,464,pause,1654458161,0.5
304,311,skip,1658049107,0.2
304,381,view,1618446294,0.5
304,237,rewind,1682307897,0.5
304,13,like,1661683683,0.8
304,168,skip,1655017278,0.2
304,102,pause,1644245446,0.5
304,47,like,1699473184,0.8
304,310,skip,1667037773,0.2
304,264,view,1639687055,0.5
304,285,rewind,1685708206,0.5
304,387,rewind,1688640894,0.5
305,165,pause,1653587569,0.5
305,38,like,1687280846,0.8
305,11,skip,1622542238,0.2
305,188,skip,1626566505,0.2
305,362,like,1646642205,0.8
305,60,pause,1618174995,0.5
305,484,skip,1622742228,0.2
305,441,view,1641295555,0.5
305,66,rewind,1633001077,0.5
305,85,skip,1630271149,0.2
305,224,pause,1645075066,0.5
305,214,pause,1655737387,0.5
305,396,pause,1640974586,0.5
305,241,view,1690071054,0.5
305,63,pause,1635273077,0.5
305,397,rewind,1647226136,0.5
305,487,view,1642995437,0.5
305,135,skip,1686964606,0.2
305,360,skip,1623800163,0.2
